case_id,message_id,user_id,direction,text,pais_usuario,channel,ts,category,subcategory,sentiment,urgency,confidence,is_fraud,suggested_response,reasoning
CASE-143,MSG-495,AGENT-04,OUTBOUND,"Hola, puedes exportar tu historial a Excel desde la versión web.",Chile,No especificado,2026-05-06T04:44:00.294491+00:00,,,,,,,,
CASE-143,MSG-496,USR-417,INBOUND,"No tengo computador, necesito que me lo envíen al mail en PDF.",Chile,No especificado,2026-05-06T04:44:00.299524+00:00,PRODUCTO_INFO,COMPROBANTES_CERTIFICADOS,NEUTRAL,MEDIA,0.85,False,,"El usuario solicita un reporte de conversiones de moneda en formato PDF enviado por correo, lo que corresponde a una consulta sobre comprobantes y documentación de servicios."
CASE-143,MSG-497,USR-417,INBOUND,"Es para una auditoría de mi empresa, por favor apúrense.",Chile,No especificado,2026-05-06T04:44:02.247304+00:00,PRODUCTO_INFO,COMPROBANTES_CERTIFICADOS,NEGATIVO,ALTA,0.85,False,,"El usuario solicita un comprobante certificado (reporte de conversiones) para auditoría empresarial, pero expresa frustración por no poder acceder mediante la web y requiere entrega rápida por email."
CASE-144,MSG-498,USR-215,INBOUND,Me llegó un correo de Global pidiendo que actualice mi ID. ¿Es real?,México,No especificado,2026-05-06T04:44:08.686240+00:00,SEGURIDAD_FRAUDE,PHISHING_ESTAFA,NEUTRAL,ALTA,0.85,True,"⚠️ **ALERTA DE SEGURIDAD** ⚠️  Gracias por contactarnos con esta sospecha. **NO hagas clic en ningún enlace ni proporciones tu información personal** a través de ese correo.  Global66 **NUNCA** solicita actualizaciones de identidad o credenciales por correo electrónico. Este es un intento de phishing común.  **Acciones inmediatas:** 1. ✅ No respondas ni hagas clic en el correo sospechoso 2. ✅ No compartas contraseñas, OTP, ni datos de tu ID 3. ✅ Cambia tu contraseña de Global66 inmediatamente desde la app oficial 4. ✅ Verifica en la app que tu cuenta esté intacta 5. ✅ Nuestro equipo de seguridad te contactará dentro de 24 horas  Si reconoces accesos no autorizados o cambios en tu cuenta, **bloquéala inmediatamente** desde la app.  ¿Necesitas ayuda adicional?","El usuario reporta un correo sospechoso solicitando actualización de identidad, patrón típico de phishing/estafa que requiere confirmación inmediata de seguridad."
CASE-144,MSG-499,AGENT-01,OUTBOUND,"Sí, cada 2 años pedimos actualizar documentos por normativa.",México,No especificado,2026-05-06T04:44:13.295195+00:00,,,,,,,,
CASE-144,MSG-500,USR-215,INBOUND,"Ok, pero el link me manda a una web que no parece de ustedes.",México,No especificado,2026-05-06T04:44:13.298577+00:00,SEGURIDAD_FRAUDE,PHISHING_ESTAFA,NEUTRAL,CRITICA,0.95,True,"¡ALERTA DE SEGURIDAD! No hagas clic en ese link. Global66 NUNCA solicita datos de identidad por correo con links. Tu cuenta está en riesgo potencial. Por tu protección:  1. **NO compartas tu contraseña, OTP, foto de ID ni datos personales** a través de ese link 2. **Cambia tu contraseña inmediatamente** desde la app oficial de Global66 (descárgala solo de Play Store o App Store) 3. **No abras más links de ese correo** sospechoso 4. **Reenvía el email de phishing a nuestro equipo** de seguridad para que lo investiguemos  Nuestro equipo de seguridad se contactará contigo en las próximas 2 horas por el número registrado en tu cuenta. Si recibes una llamada o SMS antes de eso de alguien diciendo ser de Global66, verifica directamente con nosotros.   ¿Ya hiciste clic en el link? Avísanos para tomar medidas adicionales.","El usuario reporta un email que aparenta ser de Global66 solicitando actualización de ID, pero el link redirige a un sitio web que no parece oficial. Esto es un indicador clásico de phishing activo."
CASE-145,MSG-501,USR-524,INBOUND,Mi transferencia a Venezuela dice 'Completada' pero el bono no cayó.,Colombia,No especificado,2026-05-06T04:44:18.987508+00:00,TRANSFERENCIAS_ENVIOS,DINERO_NO_RECIBIDO,NEGATIVO,ALTA,0.95,False,,"El usuario reporta una transferencia internacional marcada como completada en el sistema pero los fondos no fueron recibidos por el destinatario en Venezuela, lo que indica un problema de entrega de dinero."
CASE-145,MSG-502,AGENT-02,OUTBOUND,A veces el banco destino demora en actualizar su saldo visual.,Colombia,No especificado,2026-05-06T04:44:21.193117+00:00,,,,,,,,
CASE-145,MSG-503,USR-524,INBOUND,Mi mamá fue al banco y le dijeron que no hay ninguna transferencia.,Colombia,No especificado,2026-05-06T04:44:21.198032+00:00,TRANSFERENCIAS_ENVIOS,DINERO_NO_RECIBIDO,NEGATIVO,ALTA,0.95,False,,"El usuario reporta una transferencia internacional a Venezuela marcada como completada en Global66, pero el destinatario no ha recibido los fondos, confirmado por el banco receptor. Es un caso de transferencia no recibida que requiere investigación urgente."
CASE-145,MSG-504,USR-524,INBOUND,Les mando el código de rastreo que me dio la app. ¡Búsquenlo!,Colombia,No especificado,2026-05-06T04:44:23.530216+00:00,TRANSFERENCIAS_ENVIOS,DINERO_NO_RECIBIDO,NEGATIVO,ALTA,0.95,False,,"El usuario reporta una transferencia marcada como completada en la app pero que el beneficiario en Venezuela no ha recibido los fondos; el banco destino confirma no tener registro de la transacción, indicando un problema operativo de transferencia no recibida."
CASE-146,MSG-505,USR-818,INBOUND,A minha carteira de Dólares sumiu do aplicativo hoje.,Brasil,No especificado,2026-05-06T04:44:26.501964+00:00,SEGURIDAD_FRAUDE,ACCESO_NO_AUTORIZADO,NEGATIVO,CRITICA,0.85,True,"Entendemos sua preocupação e levamos isso muito a sério. Sua conta foi bloqueada imediatamente como medida de proteção. Para sua segurança:  1. **Não compartilhe códigos OTP** com ninguém, nem mesmo com nosso time 2. **Mude sua senha** assim que possível em um dispositivo seguro 3. **Não faça cliques em links** suspeitos ou entre em aplicativos de terceiros 4. Nosso time de segurança entrará em contato em breve para investigar  Se você não reconhece atividades recentes, confirme isso quando nosso time ligar. Estamos aqui para proteger seus fundos.","O usuário relata o desaparecimento inesperado de uma carteira inteira de Dólares, indicando possível acesso não autorizado ou atividade fraudulenta em sua conta."
CASE-146,MSG-506,AGENT-05,OUTBOUND,"Olá, tente fechar o app e abrir novamente. Pode ser erro de cache.",Brasil,No especificado,2026-05-06T04:44:30.510120+00:00,,,,,,,,
CASE-146,MSG-507,USR-818,INBOUND,Já fiz isso e até reinstalei. Meus 200 dólares não aparecem.,Brasil,No especificado,2026-05-06T04:44:30.514791+00:00,APP_PLATAFORMA,ERROR_TECNICO,NEGATIVO,ALTA,0.75,False,,"El usuario reporta desaparición de saldo en la billetera de dólares tras reintentos básicos de resolución (cierre de app, reinstalación), indicando un problema técnico potencial o de sincronización de datos que requiere escalación inmediata."
CASE-147,MSG-508,USR-320,INBOUND,Alguien usó mi tarjeta en un comercio físico de Valparaíso y yo estoy en Santiago.,Chile,No especificado,2026-05-06T04:44:32.770301+00:00,SEGURIDAD_FRAUDE,TRANSACCION_NO_RECONOCIDA,NEGATIVO,CRITICA,0.95,True,"Entendemos tu preocupación y actuaremos inmediatamente. Tu cuenta ha sido bloqueada como medida de protección.   **PASOS URGENTES:** 1. **No compartas tu OTP o código de seguridad** con nadie. 2. **Cambia tu contraseña** de acceso a Global66 desde un dispositivo seguro. 3. **No realizar transacciones** hasta que nuestro equipo de seguridad se comunique contigo.  Nuestro equipo de seguridad te contactará en las próximas 2 horas al número registrado para: - Confirmar tu identidad - Revisar transacciones sospechosas - Proceder con la reposición de tu tarjeta  Si en los próximos 30 minutos no recibes confirmación, contacta a nuestro equipo urgente al chat de soporte. Tu seguridad es nuestra prioridad.","El usuario reporta una transacción no reconocida con su tarjeta física en una ubicación geográfica diferente a donde se encuentra, evidencia clara de fraude activo."
CASE-147,MSG-509,AGENT-01,OUTBOUND,Bloquearemos tu tarjeta física. ¿Todavía la tienes contigo?,Chile,No especificado,2026-05-06T04:44:36.961113+00:00,,,,,,,,
CASE-147,MSG-510,USR-320,INBOUND,"No, no la encuentro. Se me debe haber caído en el mall ayer.",Chile,No especificado,2026-05-06T04:44:36.964510+00:00,SEGURIDAD_FRAUDE,TRANSACCION_NO_RECONOCIDA,NEGATIVO,CRITICA,0.95,True,,"El usuario reporta transacciones no autorizadas en su tarjeta física que aparentemente perdió, con evidencia clara de fraude activo en comercio físico en ubicación distinta a la del usuario."
CASE-147,MSG-511,USR-320,INBOUND,"¡Ayuda, ya van dos compras más! ¡Bloquéenla YA!",Chile,No especificado,2026-05-06T04:44:41.772178+00:00,SEGURIDAD_FRAUDE,CLONACION_TARJETA,NEGATIVO,CRITICA,0.95,True,🚨 **BLOQUEO INMEDIATO DE TU TARJETA** 🚨  Tu tarjeta ha sido bloqueada de inmediato para proteger tu cuenta. Hemos registrado las transacciones no autorizadas.  **Pasos que debes seguir AHORA:** 1. ✅ No compartas códigos OTP o contraseñas con nadie 2. ✅ Cambia tu contraseña de Global66 desde una conexión segura 3. ✅ No intentes realizar transacciones hasta confirmar con nuestro equipo 4. ✅ Nuestro equipo de Seguridad te contactará en los próximos 15 minutos al teléfono registrado  **Reembolso:** Todas las transacciones no autorizadas serán investigadas y reembolsadas según nuestras políticas de protección.  ¿Hay algo más que debamos saber de las transacciones fraudulentas?,"El usuario reporta transacciones fraudulentas múltiples en su tarjeta física que fue perdida, con uso no autorizado en comercio físico a distancia geográfica de su ubicación actual."
CASE-148,MSG-512,USR-126,INBOUND,Quiero depositar dinero en efectivo en mi cuenta en Chile.,Chile,No especificado,2026-05-06T04:44:46.484720+00:00,PRODUCTO_INFO,INFO_SERVICIOS,NEUTRAL,BAJA,0.85,False,,"Usuario solicita información sobre cómo depositar dinero en efectivo en su cuenta, una consulta informativa sobre servicios disponibles en Global66."
CASE-148,MSG-513,AGENT-02,OUTBOUND,"No recibimos depósitos en efectivo, solo vía transferencia electrónica.",Chile,No especificado,2026-05-06T04:44:48.330261+00:00,,,,,,,,
CASE-148,MSG-514,USR-126,INBOUND,¿Y si deposito en el cajero del banco de ustedes? ¿No sirve?,Chile,No especificado,2026-05-06T04:44:48.335595+00:00,PRODUCTO_INFO,INFO_SERVICIOS,NEUTRAL,BAJA,0.85,False,,"El usuario consulta sobre métodos de depósito disponibles en Global66, una pregunta informativa sobre servicios y funcionalidades del producto sin indicios de fraude o urgencia crítica."
CASE-149,MSG-515,USR-917,INBOUND,Mi selfie falló 20 veces. Quiero que un humano me valide.,México,No especificado,2026-05-06T04:44:50.373282+00:00,CUENTA_PERFIL,VERIFICACION_IDENTIDAD,NEGATIVO,MEDIA,0.95,False,,Usuario solicita validación de identidad mediante videollamada con agente humano debido a fallos repetitivos (20 intentos) en el proceso de selfie automatizado (KYC).
CASE-149,MSG-517,USR-917,INBOUND,"Ok, agéndenla ahora. No puedo esperar más para mandar mi dinero.",México,No especificado,2026-05-06T04:44:57.549789+00:00,CUENTA_PERFIL,VERIFICACION_IDENTIDAD,NEGATIVO,ALTA,0.95,False,,"El usuario tiene problemas con el proceso de verificación de identidad (KYC) mediante selfie y solicita validación manual por videollamada, mostrando frustración por múltiples intentos fallidos y urgencia para completar una transferencia."
CASE-149,MSG-518,USR-917,INBOUND,Llevo tres días intentando registrarme. Pésima bienvenida.,México,No especificado,2026-05-06T04:44:59.673294+00:00,CUENTA_PERFIL,VERIFICACION_IDENTIDAD,NEGATIVO,ALTA,0.95,False,,"El usuario tiene problemas con el proceso de verificación de identidad (selfies fallidas) y demanda validación manual tras tres días de intentos fallidos, generando frustración evidente."
CASE-150,MSG-519,USR-418,INBOUND,"Solicito el bloqueo preventivo de mi cuenta, creo que me clonaron el mail.",Chile,No especificado,2026-05-06T04:45:01.660744+00:00,SEGURIDAD_FRAUDE,ACCESO_NO_AUTORIZADO,NEGATIVO,CRITICA,0.95,True,"¡Hola! Entendemos tu preocupación y actuaremos inmediatamente. Tu cuenta ha sido bloqueada de forma preventiva para proteger tus fondos. Por favor:  1. **No compartas** tu OTP (código de 6 dígitos) ni contraseña con nadie. 2. **Cambia tu contraseña** desde un dispositivo seguro cuando recuperes acceso. 3. Revisa tu correo registrado y cambia su contraseña también. 4. **Nuestro equipo de seguridad te contactará en las próximas 2 horas** para verificar tu identidad y documentar el incidente.  Mientras tanto, asegúrate de no acceder a tu cuenta desde dispositivos públicos o no confiables. Estamos aquí para ayudarte. ¿Hay algo más que debas reportar?","El usuario reporta sospecha de clonación de correo electrónico y solicita bloqueo preventivo, indicando riesgo inminente de acceso no autorizado a su cuenta."
CASE-150,MSG-520,AGENT-01,OUTBOUND,Bloquearemos tu cuenta ahora mismo. No des claves a nadie.,Chile,No especificado,2026-05-06T04:45:05.870608+00:00,,,,,,,,
CASE-150,MSG-521,USR-418,INBOUND,Gracias. Avísenme cuando sea seguro volver a entrar.,Chile,No especificado,2026-05-06T04:45:05.874507+00:00,SEGURIDAD_FRAUDE,ACCESO_NO_AUTORIZADO,NEGATIVO,CRITICA,0.95,True,"Tu cuenta ha sido bloqueada inmediatamente como medida de protección. Aquí están los pasos cruciales que debes seguir ahora:  1. **NO compartas nunca tu OTP, contraseña ni datos sensibles** con nadie, incluso si dicen ser de Global66. 2. **Cambia tu contraseña** en tu correo electrónico clonado desde otro dispositivo o navegador incógnito, y activa autenticación de dos factores en tu email. 3. **Revisa la actividad de tu cuenta** Global66 en el historial de transacciones para detectar movimientos no autorizados. 4. **Espera contacto directo** de nuestro equipo de Seguridad, que se comunicará contigo en las próximas 2-4 horas para verificar tu identidad y completar la investigación. 5. **No accedas a tu cuenta** desde enlaces en emails o mensajes —solo ingresa directamente en la app o web oficial de Global66.  Tu seguridad es nuestra prioridad. Estamos trabajando para asegurar tu cuenta. ¿Hay algo más urgente que necesites reportar ahora?","El usuario reporta clonación de correo electrónico y solicita bloqueo preventivo de cuenta, indicando una amenaza activa de seguridad que requiere respuesta inmediata y protección de la cuenta."
CASE-151,MSG-522,USR-881,INBOUND,"¡La tarjeta de madera llegó hoy! El diseño es premium, me encanta.",Colombia,No especificado,2026-05-06T04:45:11.164798+00:00,TARJETA,ENTREGA_TARJETA,POSITIVO,BAJA,0.95,False,,"El usuario reporta satisfacción con la entrega exitosa de su tarjeta física y elogia su diseño premium, sin indicios de problemas o incidentes."
CASE-152,MSG-523,USR-221,INBOUND,¿A qué hora cierra el soporte técnico hoy domingo?,México,No especificado,2026-05-06T04:45:13.618183+00:00,APP_PLATAFORMA,DESCONOCIDO,NEUTRAL,BAJA,0.6,False,,"El usuario consulta sobre los horarios de atención del soporte técnico, una pregunta informativa que no encaja perfectamente en ninguna subcategoría específica pero se aproxima más a consultas generales de plataforma."
CASE-153,MSG-524,USR-334,INBOUND,The app is crashing on my iPhone 14 when I try to convert USD to CLP.,Chile,No especificado,2026-05-06T04:45:15.557780+00:00,APP_PLATAFORMA,ERROR_TECNICO,NEGATIVO,ALTA,0.95,False,,"El usuario reporta que la aplicación se bloquea (crash) al intentar realizar una conversión de divisas USD a CLP en iPhone 14, indicando un error técnico en la plataforma."
CASE-154,MSG-525,USR-902,INBOUND,Me hackearon la cuenta y están vaciando mi saldo. ¡AYUDA YA!,Argentina,No especificado,2026-05-06T04:45:22.002740+00:00,SEGURIDAD_FRAUDE,ACCESO_NO_AUTORIZADO,NEGATIVO,CRITICA,0.95,True,"⚠️ **ALERTA DE SEGURIDAD - Tu cuenta ha sido bloqueada inmediatamente**  Hemos detectado actividad sospechosa y **tu cuenta ha sido bloqueada para proteger tus fondos**.  **ACCIONES INMEDIATAS:** 1. ✅ **No compartas tu OTP, contraseña ni códigos de seguridad con nadie** - ni siquiera con nosotros 2. ✅ **Cambia tu contraseña desde otro dispositivo** (que no hayas usado recientemente) 3. ✅ **No intentes acceder desde la app o web** hasta que nuestro equipo de seguridad se comunique contigo 4. ✅ **Desconecta cualquier sesión activa** si es posible  **Nuestro equipo de seguridad se pondrá en contacto contigo en los próximos minutos** para verificar tu identidad y recuperar tu cuenta.  **En caso de urgencia extrema**, contáctanos directamente: +[número de emergencia Global66]  Tu seguridad es nuestra prioridad máxima.","El usuario reporta explícitamente que su cuenta fue hackeada y que están vaciando su saldo sin autorización, evidencia inequívoca de acceso no autorizado activo."
CASE-155,MSG-526,USR-445,INBOUND,¿Cuál es el código SWIFT para recibir dinero de una cuenta en Suiza?,Perú,No especificado,2026-05-06T04:45:26.387943+00:00,PRODUCTO_INFO,INFO_SERVICIOS,NEUTRAL,BAJA,0.85,False,,"El usuario realiza una consulta informativa sobre datos técnicos (código SWIFT) necesarios para recibir transferencias internacionales desde Suiza, sin indicios de problema o fraude."
CASE-156,MSG-527,USR-557,INBOUND,"Muito bom o aplicativo, as taxas para o Brasil são as melhores.",Brasil,No especificado,2026-05-06T04:45:28.234620+00:00,PRODUCTO_INFO,INFO_SERVICIOS,POSITIVO,BAJA,0.95,False,,El usuario expresó satisfacción con la aplicación y destacó positivamente las tasas competitivas para Brasil; es una consulta informativa sobre servicios sin problemas a resolver.
CASE-157,MSG-528,USR-118,INBOUND,Quiero cerrar mi cuenta y que eliminen todos mis registros legales.,Chile,No especificado,2026-05-06T04:45:30.818735+00:00,CUENTA_PERFIL,CIERRE_CUENTA,NEUTRAL,MEDIA,0.95,False,,"El usuario solicita explícitamente cerrar su cuenta y eliminar registros, lo que corresponde a CIERRE_CUENTA bajo CUENTA_PERFIL. No hay indicios de fraude."
CASE-158,MSG-529,USR-339,INBOUND,Alguien usó mi tarjeta en una tienda en Madrid y yo estoy en Santiago.,Chile,No especificado,2026-05-06T04:45:32.685738+00:00,SEGURIDAD_FRAUDE,CLONACION_TARJETA,NEGATIVO,CRITICA,0.95,True,,"El usuario reporta uso no autorizado de su tarjeta en una ubicación geográfica distinta a su paradero actual, lo que constituye evidencia clara de fraude activo o clonación de tarjeta."
CASE-159,MSG-530,USR-776,INBOUND,¡Gracias! Mi envío a Venezuela llegó en 10 minutos. Súper servicio.,Venezuela,No especificado,2026-05-06T04:45:42.085431+00:00,TRANSFERENCIAS_ENVIOS,ENVIO_PENDIENTE,POSITIVO,BAJA,0.85,False,,El usuario reporta satisfacción con la entrega rápida de su envío a Venezuela; no hay indicios de fraude ni problemas que requieran intervención.
CASE-160,MSG-531,USR-125,INBOUND,App needs dark mode support for better accessibility at night.,México,No especificado,2026-05-06T04:45:43.836950+00:00,APP_PLATAFORMA,FUNCION_NO_DISPONIBLE,NEUTRAL,BAJA,0.85,False,,Usuario solicita una funcionalidad nueva (dark mode) para mejorar la accesibilidad nocturna de la aplicación móvil.
CASE-161,MSG-532,USR-991,INBOUND,Mi transferencia a Perú fue rechazada. ¿Dónde veo el motivo?,Chile,No especificado,2026-05-06T04:45:45.570164+00:00,TRANSFERENCIAS_ENVIOS,ENVIO_RECHAZADO,NEUTRAL,MEDIA,0.95,False,,"El usuario reporta una transferencia rechazada hacia Perú y solicita información sobre el motivo del rechazo, lo que corresponde claramente a ENVIO_RECHAZADO dentro de TRANSFERENCIAS_ENVIOS."
CASE-162,MSG-533,USR-109,INBOUND,¿Puedo depositar efectivo en una farmacia para cargar mi billetera?,México,No especificado,2026-05-06T04:45:47.423851+00:00,PRODUCTO_INFO,INFO_SERVICIOS,NEUTRAL,BAJA,0.95,False,,"El usuario realiza una consulta informativa sobre las opciones de depósito disponibles en Global66, específicamente sobre la posibilidad de depositar efectivo en farmacias para cargar su billetera."
CASE-163,MSG-534,USR-442,INBOUND,"Gracias por la atención de ayer, resolvieron mi duda con la tarjeta.",Chile,No especificado,2026-05-06T04:45:52.735477+00:00,TARJETA,ENTREGA_TARJETA,POSITIVO,BAJA,0.6,False,,"El usuario agradece por la resolución de una consulta previa relacionada con la tarjeta, mostrando satisfacción con la atención recibida."
CASE-164,MSG-535,USR-551,INBOUND,Solicito un estado de cuenta timbrado para mi trámite de visa.,Perú,No especificado,2026-05-06T04:45:54.576619+00:00,PRODUCTO_INFO,COMPROBANTES_CERTIFICADOS,NEUTRAL,MEDIA,0.92,False,,"El usuario solicita un comprobante oficial (estado de cuenta timbrado) para un trámite administrativo de visa, lo que corresponde a la subcategoría de COMPROBANTES_CERTIFICADOS bajo PRODUCTO_INFO."
CASE-165,MSG-536,USR-229,INBOUND,La tasa de cambio que me aplicaron no es la que vi en la cotización.,Colombia,No especificado,2026-05-06T04:45:59.796066+00:00,COBROS_COMISIONES,TIPO_CAMBIO,NEGATIVO,MEDIA,0.95,False,,"El usuario reporta una discrepancia entre la tasa de cambio mostrada y la aplicada en una transacción, lo que corresponde a la subcategoría TIPO_CAMBIO dentro de COBROS_COMISIONES."
CASE-166,MSG-537,USR-887,INBOUND,¿Tienen planeado sacar una tarjeta de crédito o solo de débito?,Chile,No especificado,2026-05-06T04:46:01.749519+00:00,PRODUCTO_INFO,FUNCIONALIDAD_NUEVA,NEUTRAL,BAJA,0.85,False,,"El usuario realiza una consulta informativa sobre productos futuros de Global66, específicamente sobre la disponibilidad de tarjetas de crédito versus débito."
CASE-167,MSG-538,USR-114,INBOUND,"Mi selfie de validación falla siempre, mi cámara tiene buena luz.",México,No especificado,2026-05-06T04:46:10.125054+00:00,CUENTA_PERFIL,VERIFICACION_IDENTIDAD,NEGATIVO,MEDIA,0.85,False,,"El usuario reporta un problema técnico con el proceso de selfie de validación (KYC) a pesar de tener buena iluminación, lo que sugiere un problema con el sistema de verificación de identidad más que un error del usuario."
CASE-168,MSG-539,USR-998,INBOUND,URGENTE: Perdí mi celular y mi tarjeta física. Bloqueen todo.,Argentina,No especificado,2026-05-06T04:46:12.216951+00:00,SEGURIDAD_FRAUDE,ROBO_DISPOSITIVO,NEGATIVO,CRITICA,0.95,True,,"El usuario reporta pérdida simultánea de dispositivo móvil y tarjeta física, situación que constituye un incidente de seguridad activo con riesgo inmediato de acceso no autorizado a su cuenta y fondos."
CASE-169,MSG-540,USR-332,INBOUND,¿Cómo puedo ser partner de Global66 para mi remesadora local?,Perú,No especificado,2026-05-06T04:46:17.610658+00:00,PRODUCTO_INFO,ALIANZAS_COMERCIALES,NEUTRAL,BAJA,0.85,False,,"El usuario consulta sobre oportunidades de alianza comercial como partner de Global66 para su remesadora local en Perú, una solicitud informativa sobre relaciones comerciales."
CASE-170,MSG-541,USR-446,INBOUND,Amo la opción de invertir en acciones desde la app. ¡Gran trabajo!,Chile,No especificado,2026-05-06T04:46:19.384602+00:00,PRODUCTO_INFO,FUNCIONALIDAD_NUEVA,POSITIVO,BAJA,0.85,False,,"El usuario expresa satisfacción y felicita la funcionalidad de inversión en acciones, sin problemas o incidentes que requieran intervención."
CASE-171,MSG-542,USR-550,INBOUND,Llevo 2 horas esperando el SMS de verificación y no llega.,Colombia,No especificado,2026-05-06T04:46:21.189071+00:00,CUENTA_PERFIL,VERIFICACION_IDENTIDAD,NEGATIVO,ALTA,0.85,False,,"El usuario reporta un problema con la recepción de un SMS de verificación después de 2 horas de espera, lo que impide completar el proceso KYC/VERIFICACION_IDENTIDAD. Es un problema técnico de alta urgencia pero sin indicios de fraude."
CASE-172,MSG-543,USR-120,INBOUND,Quiero denunciar un cobro de suscripción que yo no autoricé.,Chile,No especificado,2026-05-06T04:46:23.442517+00:00,COBROS_COMISIONES,COBRO_SUSCRIPCION,NEGATIVO,MEDIA,0.95,False,,"El usuario reporta un cobro de suscripción no autorizado, lo que corresponde a un reclamo sobre un cargo que no autorizó."
CASE-173,MSG-544,USR-341,INBOUND,¿Se puede usar la tarjeta en cajeros de Tailandia sin que la bloqueen?,Tailandia,No especificado,2026-05-06T04:46:28.434227+00:00,TARJETA,RECHAZO_TARJETA,NEUTRAL,MEDIA,0.75,False,,"El usuario consulta sobre el funcionamiento de la tarjeta en cajeros automáticos en Tailandia, específicamente sobre bloqueos. Es una consulta informativa sobre funcionalidad de la tarjeta en el extranjero."
CASE-174,MSG-545,USR-882,INBOUND,O sistema de indicação não creditou meu bônus de 50 reais.,Brasil,No especificado,2026-05-06T04:46:31.229859+00:00,COBROS_COMISIONES,AJUSTE_SALDO,NEGATIVO,MEDIA,0.75,False,,"Usuario reporta que el sistema de referidos no acreditó un bono de 50 reales esperado, lo cual es un problema de saldo no reflejado en la cuenta."
CASE-175,MSG-546,USR-440,INBOUND,Mi transferencia a España dice 'Enviada' hace 5 días. Ayuda.,Chile,No especificado,2026-05-06T04:46:36.352208+00:00,TRANSFERENCIAS_ENVIOS,ENVIO_PENDIENTE,NEGATIVO,MEDIA,0.95,False,,"El usuario reporta una transferencia internacional a España que permanece en estado 'Enviada' por 5 días, indicando un posible retraso en la entrega de fondos."
CASE-176,MSG-547,USR-117,INBOUND,¡La nueva actualización de la app vuela! Muy fluida.,México,No especificado,2026-05-06T04:46:38.322018+00:00,PRODUCTO_INFO,FUNCIONALIDAD_NUEVA,POSITIVO,BAJA,0.75,False,,"El usuario expresa satisfacción con el rendimiento de la app tras una actualización reciente, indicando una experiencia positiva sin problemas o reclamaciones."
CASE-177,MSG-548,USR-216,INBOUND,Me están pidiendo una declaración de fondos por 200 dólares. ¿Es broma?,Perú,No especificado,2026-05-06T04:46:43.738469+00:00,CUENTA_PERFIL,CUMPLIMIENTO_NORMATIVO,NEGATIVO,MEDIA,0.75,False,,"El usuario cuestiona un requerimiento de declaración de fondos, lo que indica un requisito de cumplimiento normativo (KYC/AML) de Global66; no hay evidencia de fraude activo."
CASE-178,MSG-549,USR-559,INBOUND,Solicito formalmente el cambio de mi correo electrónico principal.,Colombia,No especificado,2026-05-06T04:46:46.117196+00:00,CUENTA_PERFIL,CAMBIO_DATOS_PERFIL,NEUTRAL,MEDIA,0.95,False,,"El usuario solicita formalmente cambiar su correo electrónico principal, lo cual es una gestión de datos de perfil estándar sin indicios de fraude."
CASE-179,MSG-550,USR-338,INBOUND,URGENTE: Mi tarjeta se quedó atrapada en un cajero del Banco Estado.,Chile,No especificado,2026-05-06T04:46:50.380465+00:00,TARJETA,TARJETA_DANADA,NEGATIVO,ALTA,0.75,False,,El usuario reporta que su tarjeta quedó atrapada en un cajero automático; se clasifica como problema técnico/físico de tarjeta con alta urgencia debido a la exposición de la tarjeta en el dispositivo y riesgo de acceso no autorizado.
CASE-180,MSG-551,USR-811,INBOUND,¿Puedo transferir de mi billetera Global a mi cuenta de PayPal?,México,No especificado,2026-05-06T04:46:52.999951+00:00,PRODUCTO_INFO,INFO_SERVICIOS,NEUTRAL,BAJA,0.85,False,,"El usuario realiza una consulta informativa sobre la funcionalidad de transferencias entre Global66 y PayPal, sin indicios de fraude ni urgencia."
CASE-181,MSG-552,USR-115,INBOUND,Pésima tasa de cambio hoy. Me sale más barato el banco.,Chile,No especificado,2026-05-06T04:46:58.350523+00:00,COBROS_COMISIONES,TIPO_CAMBIO,NEGATIVO,BAJA,0.85,False,,"El usuario reclama sobre la tasa de cambio ofrecida por Global66, comparándola desfavorablemente con la de su banco."
CASE-182,MSG-553,USR-448,INBOUND,I can't see my transaction history from last year. Where is it?,USA,No especificado,2026-05-06T04:47:00.174120+00:00,APP_PLATAFORMA,FUNCION_NO_DISPONIBLE,NEUTRAL,MEDIA,0.75,False,,"El usuario reporta que no puede acceder a su historial de transacciones del año pasado, lo que sugiere un problema de funcionalidad faltante o un error técnico en la plataforma."
CASE-183,MSG-554,USR-225,INBOUND,"Gracias por la tarjeta física, me llegó en solo 2 días a casa.",Perú,No especificado,2026-05-06T04:47:05.232989+00:00,TARJETA,ENTREGA_TARJETA,POSITIVO,BAJA,0.95,False,,"El usuario expresa satisfacción con la entrega rápida de su tarjeta física, sin indicios de problemas o fraude."
CASE-184,MSG-555,USR-663,INBOUND,"Me bloquearon la cuenta por error de contraseña, ¿cómo la recupero?",Colombia,No especificado,2026-05-06T04:47:07.075671+00:00,CUENTA_PERFIL,BLOQUEO_CUENTA,NEGATIVO,ALTA,0.95,False,,"El usuario reporta un bloqueo de cuenta tras intentos fallidos de contraseña, un problema de acceso legítimo a su propia cuenta que requiere recuperación de credenciales."
